Order_ID,Order_Item_ID,Order_Amount,Order_Category,Order_Status
ORD003266,OI003266,1773.43,Dairy,Rejected
ORD003267,OI003267,1079.24,Personal Care,Cancelled
ORD003268,OI003268,1141.91,Household,Completed
ORD003269,OI003269,966.42,Personal Care,Completed
ORD003270,OI003270,2253.05,Baby Care,Completed
ORD003271,OI003271,2011.78,Dairy,Completed
ORD003272,OI003272,2130.78,Dairy,Completed
ORD003273,OI003273,1920.0,Personal Care,Completed
ORD003274,OI003274,1274.66,Bakery,Completed
ORD003275,OI003275,300.39,Fruits & Vegetables,Completed
ORD003276,OI003276,1905.87,Dairy,Completed
ORD003277,OI003277,945.64,Baby Care,Rejected
ORD003278,OI003278,1294.97,Dairy,Completed
ORD003279,OI003279,345.4,Dairy,Completed
ORD003280,OI003280,1861.6,Fruits & Vegetables,Completed
ORD003281,OI003281,1802.69,Groceries,Completed
ORD003282,OI003282,2371.1,Frozen Foods,Completed
ORD003283,OI003283,1693.21,Bakery,Rejected
ORD003284,OI003284,825.74,Fruits & Vegetables,Completed
ORD003285,OI003285,1372.02,Groceries,Completed
ORD003286,OI003286,1361.29,Snacks,Cancelled
ORD003287,OI003287,285.92,Beverages,Cancelled
ORD003288,OI003288,1072.31,Personal Care,Rejected
ORD003289,OI003289,1129.34,Fruits & Vegetables,Rejected
ORD003290,OI003290,1904.63,Groceries,Completed
ORD003291,OI003291,546.88,Groceries,Completed
ORD003292,OI003292,1595.52,Fruits & Vegetables,Completed
ORD003293,OI003293,-2449.99,Beverages,Completed
ORD003294,OI003294,156.83,Frozen Foods,Cancelled
ORD003295,OI003295,1573.39,Bakery,Completed
ORD003296,OI003296,1544.15,Frozen Foods,Completed
ORD003297,OI003297,1974.6, Snacks ,Rejected
ORD003298,OI003298,176.06,Household,Cancelled
ORD003299,OI003299,642.68,Household,Completed
ORD003300,OI003300,2109.71,Frozen Foods,Completed
ORD003301,OI003301,624.45,Beverages,Cancelled
ORD003302,OI003302,1537.07,Baby Care,Completed
ORD003303,OI003303,2138.89,Personal Care,Completed
ORD003304,OI003304,2210.11,Bakery,Completed
ORD003305,OI003305,484.28,Personal Care,Rejected
ORD003306,OI003306,2217.07,Groceries,Completed
ORD003307,OI003307,1470.48,Fruits & Vegetables,Completed
ORD003308,OI003308,862.96,Household,Completed
ORD003309,OI003309,1238.22,Snacks,Completed
ORD003310,OI003310,2162.71,Fruits & Vegetables,Completed
ORD003311,OI003311,1303.51,Personal Care,Cancelled
ORD003312,OI003312,461.26,Snacks,Cancelled
ORD003313,OI003313,1727.19,Baby Care,Completed
ORD003314,OI003314,1236.97,Personal Care,Completed
ORD003315,OI003315,481.14,Snacks,Completed
ORD003316,OI003316,693.06,Groceries,Completed
ORD003317,OI003317,2070.36,Personal Care,Completed
ORD003318,OI003318,252.39,Beverages,Cancelled
ORD003319,OI003319,1123.6,Household,Completed
ORD003320,OI003320,2326.08,Personal Care,Completed
ORD003321,OI003321,773.78,Dairy,Completed
ORD003322,OI003322,676.14,Dairy,Completed
ORD003323,OI003323,2082.04,Personal Care,Completed
ORD003324,OI003324,1755.67,Beverages,Completed
ORD003325,OI003325,1586.24,Groceries,Completed
ORD003326,OI003326,2262.87,Baby Care,Rejected
ORD003327,OI003327,2274.38,Dairy,Completed
ORD003328,OI003328,399.21,Frozen Foods,Cancelled
ORD003329,OI003329,501.98,Baby Care,Completed
ORD003330,OI003330,289.91,Beverages,Cancelled
ORD003331,OI003331,1836.55,Bakery,Completed
ORD003332,OI003332,2477.12,Bakery,Completed
ORD003333,OI003333,756.46,Dairy,Completed
ORD003334,OI003334,1445.28,Frozen Foods,Completed
ORD003335,OI003335,1138.81,Baby Care,Cancelled
ORD003336,OI003336,1471.12,Beverages,Rejected
ORD003337,OI003337,1752.12,Dairy,Completed
ORD003338,OI003338,1462.01,Snacks,Completed
ORD003339,OI003339,659.92,Baby Care,Completed
ORD003340,OI003340,766.1,Personal Care,Completed
ORD003341,OI003341,2099.21,Beverages,Completed
ORD003342,OI003342,2352.43,Baby Care,Cancelled
ORD003343,OI003343,1250.1,Fruits & Vegetables,Completed
ORD003344,OI003344,657.74,Fruits & Vegetables,completed
ORD003345,OI003345,1872.28,Fruits & Vegetables,Completed
ORD003346,OI003346,1346.5,Baby Care,Completed
ORD003347,OI003347,1000.55,Groceries,Cancelled
ORD003348,OI003348,1776.7,Groceries,Cancelled
ORD003349,OI003349,2017.62,Personal Care,Completed
ORD003350,OI003350,1582.27,Baby Care,Completed
ORD003351,OI003351,1348.42,Beverages,Completed
ORD003352,OI003352,1616.39,Personal Care,Completed
ORD003353,OI003353,1887.05,Beverages,Completed
ORD003354,OI003354,244.03,Personal Care,Completed
ORD003355,OI003355,620.89,Frozen Foods,Completed
ORD003356,OI003356,2067.92,Dairy,Completed
ORD003357,OI003357,2229.86,Bakery,Completed
ORD003358,OI003358,2209.12,Dairy,Completed
ORD003359,OI003359,1696.42,Frozen Foods,Completed
ORD003360,OI003360,772.87,Bakery,Completed
ORD003361,OI003361,2290.05,Frozen Foods,Completed
ORD003362,OI003362,1564.77,Frozen Foods,Completed
ORD003363,OI003363,499.45,Personal Care,Rejected
ORD003364,OI003364,1352.71,Bakery,Rejected
ORD003365,OI003365,1904.19,Bakery,Rejected
ORD003366,OI003366,1156.77,Beverages,Completed
ORD003367,OI003367,1340.88,Beverages,Completed
ORD003368,OI003368,964.77,Snacks,Completed
ORD003369,OI003369,1951.4,Fruits & Vegetables,Cancelled
ORD003370,OI003370,768.02,Frozen Foods,Cancelled
ORD003371,OI003371,2400.51,Personal Care,Completed
ORD003372,OI003372,2331.63, Bakery ,Completed
ORD003373,OI003373,263.26,Dairy,Completed
ORD003374,OI003374,455.5,Dairy,Completed
ORD003375,OI003375,408.42,Household,Cancelled
ORD003376,OI003376,2146.08,Beverages,Completed
ORD003377,OI003377,2017.0,Personal Care,Rejected
ORD003378,OI003378,596.42,Groceries,Completed
ORD003379,OI003379,1626.67,Snacks,Rejected
ORD003380,OI003380,179.72,Fruits & Vegetables,Completed
ORD003381,OI003381,836.23,Snacks,Completed
ORD003382,OI003382,2445.79,Household,Completed
ORD003383,OI003383,895.05,Frozen Foods,Rejected
ORD003384,OI003384,681.06,Frozen Foods,Completed
ORD003385,OI003385,2021.02,Dairy,Completed
ORD003386,OI003386,1170.75,Groceries,Completed
ORD003387,OI003387,749.6,Snacks,Completed
ORD003388,OI003388,1136.19,Personal Care,Completed
ORD003389,OI003389,2394.88,Dairy,Completed
ORD003390,OI003390,748.2,Snacks,Completed
ORD003391,OI003391,1870.91,Bakery,Completed
ORD003392,OI003392,1652.19,Groceries,Completed
ORD003393,OI003393,1593.34,Frozen Foods,Rejected
ORD003394,OI003394,175.88,Household,Cancelled
ORD003395,OI003395,718.46,Personal Care,Completed
ORD003396,OI003396,1461.29,Frozen Foods,Completed
ORD003397,OI003397,984.63,Beverages,Cancelled
ORD003398,OI003398,200.09,Beverages,Cancelled
ORD003399,OI003399,2495.24,Personal Care,Rejected
ORD003400,OI003400,1584.91,Snacks,Completed
ORD003401,OI003401,2209.42,Dairy,Completed
ORD003402,OI003402,484.17,Bakery,Rejected
ORD003403,OI003403,2344.63,Dairy,Completed
ORD003404,OI003404,147.11,Bakery,Rejected
ORD003405,OI003405,2481.93,Beverages,Cancelled
ORD003406,OI003406,903.75,Household,Completed
ORD003407,OI003407,2496.65,Baby Care,Completed
ORD003408,OI003408,1791.77,Bakery,Cancelled
ORD003409,OI003409,1539.43,Household,Completed
ORD003410,OI003410,1914.54,Snacks,Completed
ORD003411,OI003411,1377.5,Snacks,Completed
ORD003412,OI003412,1924.91,Bakery,Rejected
ORD003413,OI003413,1466.37,Frozen Foods,Completed
ORD003414,OI003414,1959.05,Dairy,Completed
ORD003415,OI003415,1677.09,Household,Completed
ORD003416,OI003416,357.89,Groceries,Completed
ORD003417,OI003417,2312.55,Baby Care,Completed
ORD003418,OI003418,1781.99,Frozen Foods,Completed
ORD003419,OI003419,2380.43,Fruits & Vegetables,Completed
ORD003420,OI003420,2208.48,Bakery,Completed
ORD003421,OI003421,1346.84,Beverages,Rejected
ORD003422,OI003422,1379.47,Personal Care,Completed
ORD003423,OI003423,154.86,Fruits & Vegetables,Completed
ORD003424,OI003424,1931.25,Frozen Foods,Completed
ORD003425,OI003425,1208.24,Groceries,Rejected
ORD003426,OI003426,1846.56,Bakery,Cancelled
ORD003427,OI003427,1856.88,Beverages,Completed
ORD003428,OI003428,187.14,Personal Care,Completed
ORD003429,OI003429,1370.89,Baby Care,Completed
ORD003430,OI003430,1170.31,Baby Care,Completed
ORD003431,OI003431,2422.96,Baby Care,Completed
ORD003432,OI003432,274.39,Snacks,Completed
ORD003433,OI003433,298.36,Groceries,Completed
ORD003434,OI003434,299.28,Dairy,Rejected
ORD003435,OI003435,629.59,Snacks,Completed
ORD003436,OI003436,296.23,Beverages,Completed
ORD003437,OI003437,1051.66,Household,Cancelled
ORD003438,OI003438,1374.35,Snacks,Rejected
ORD003439,OI003439,1265.56,Dairy,Completed
ORD003440,OI003440,2224.79,Baby Care,Rejected
ORD003441,OI003441,1967.71,Frozen Foods,Completed
ORD003442,OI003442,187.69,Snacks,Completed
ORD003443,OI003443,1991.31,Beverages,Rejected
ORD003444,OI003444,2322.14,Baby Care,Completed
ORD003445,OI003445,2040.85,Frozen Foods,Completed
ORD003446,OI003446,906.4,Household,Completed
ORD003447,OI003447,1545.87,Fruits & Vegetables,Completed
ORD003448,OI003448,888.85,Beverages,Rejected
ORD003449,OI003449,1429.62,Beverages,Completed
ORD003450,OI003450,2222.74,Bakery,Completed
ORD003451,OI003451,148.59,Snacks,Completed
ORD003452,OI003452,994.52,Snacks,Completed
ORD003453,OI003453,2069.72,Dairy,Rejected
ORD003454,OI003454,570.64,Fruits & Vegetables,Completed
ORD003455,OI003455,1138.01,Snacks,Completed
ORD003456,OI003456,2329.25,Frozen Foods,Completed
ORD003457,OI003457,1193.14,Groceries,Completed
ORD003458,OI003458,1907.19,Frozen Foods,Rejected
ORD003459,OI003459,207.37,Frozen Foods,Cancelled
ORD003460,OI003460,1409.65,Baby Care,Completed
ORD003461,OI003461,813.07,Snacks,Rejected
ORD003462,OI003462,1936.52,Baby Care,Completed
ORD003463,OI003463,1532.75,Household,Completed
ORD003464,OI003464,193.69,Dairy,Cancelled
ORD003465,OI003465,1861.94,Fruits & Vegetables,Cancelled
ORD003466,OI003466,1277.98,Bakery,Completed
ORD003467,OI003467,2048.7,Fruits & Vegetables,Completed
ORD003468,OI003468,654.32,Fruits & Vegetables,Completed
ORD003469,OI003469,2197.03,Baby Care,Rejected
ORD003470,OI003470,1369.81,Snacks,Completed
ORD003471,OI003471,849.88,Fruits & Vegetables,Completed
ORD003472,OI003472,1031.71,Groceries,Completed
ORD003473,OI003473,459.62,Personal Care,Completed
ORD003474,OI003474,2314.77,Beverages,Completed
ORD003475,OI003475,1255.18,Household,Completed
ORD003476,OI003476,1219.51,Frozen Foods,Completed
ORD003477,OI003477,1719.44,Household,Completed
ORD003478,OI003478,1586.45,Snacks,Completed
ORD003479,OI003479,1096.28,Snacks,Completed
ORD003480,OI003480,2284.58,Household,Cancelled
ORD003481,OI003481,2138.23,Snacks,Completed
ORD003482,OI003482,754.64,Baby Care,Completed
ORD003483,OI003483,1846.2,Fruits & Vegetables,Cancelled
ORD003484,OI003484,393.01,Personal Care,Completed
ORD003485,OI003485,555.39,Beverages,Cancelled
ORD003486,OI003486,1419.68,Household,Completed
ORD003487,OI003487,1227.39,Bakery,Cancelled
ORD003488,OI003488,1932.68,Beverages,Completed
ORD003489,OI003489,1306.62,Frozen Foods,Completed
ORD003490,OI003490,243.65,Baby Care,Cancelled
ORD003491,OI003491,195.02,Bakery,Cancelled
ORD003492,OI003492,605.61,Dairy,Rejected
ORD003493,OI003493,228.92,Beverages,Completed
ORD003494,OI003494,2292.92,Personal Care,Cancelled
ORD003495,OI003495,318.37,Dairy,Completed
ORD003496,OI003496,940.45,Snacks,Completed
ORD003497,OI003497,1576.64,Dairy,Completed
ORD003498,OI003498,469.37,Fruits & Vegetables,Completed
ORD003499,OI003499,224.99,Household,Completed
ORD003500,OI003500,359.38,Personal Care,Completed
ORD003501,OI003501,510.76,Groceries,Completed
ORD003502,OI003502,1819.5,Personal Care,Completed
ORD003503,OI003503,573.76,Bakery,Rejected
ORD003504,OI003504,2257.24,Frozen Foods,Rejected
ORD003505,OI003505,960.95,Baby Care,Completed
ORD003506,OI003506,2171.32,Bakery,Completed
ORD003507,OI003507,2240.98,Household,Completed
ORD003508,OI003508,715.49,Fruits & Vegetables,Completed
ORD003509,OI003509,1521.82,Fruits & Vegetables,Cancelled
ORD003510,OI003510,535.12,Household,Completed
ORD003511,OI003511,2104.86,Dairy,Completed
ORD003512,OI003512,2279.24,Snacks,Completed
ORD003513,OI003513,2142.61,Groceries,Rejected
ORD003514,OI003514,1631.19,Bakery,Completed
ORD003515,OI003515,1539.24,Snacks,Cancelled
ORD003516,OI003516,1478.89,Dairy,Completed
ORD003517,OI003517,788.66,Personal Care,Completed
ORD003518,OI003518,1728.31,Frozen Foods,Rejected
ORD003519,OI003519,1523.98,Bakery,Completed
ORD003520,OI003520,705.11,Frozen Foods,Completed
ORD003521,OI003521,834.98,Frozen Foods,Completed
ORD003522,OI003522,333.37,Household,Completed
ORD003523,OI003523,1645.34,Dairy,Rejected
ORD003524,OI003524,1940.07,Household,Cancelled
ORD003525,OI003525,1369.25,Baby Care,Completed
ORD003526,OI003526,1860.67,Personal Care,Completed
ORD003527,OI003527,898.77,Dairy,Completed
ORD003528,OI003528,1459.33,Beverages,Rejected
ORD003529,OI003529,2004.29,Fruits & Vegetables,Completed
ORD003530,OI003530,2193.03,Household,Completed
ORD003531,OI003531,2058.22,Bakery,Rejected
ORD003532,OI003532,2432.18,Groceries,Completed
ORD003533,OI003533,333.32,Snacks,Completed
ORD003534,OI003534,825.66,Groceries,Completed
ORD003535,OI003535,821.05,Household,Cancelled
ORD003536,OI003536,1398.41,Personal Care,Cancelled
ORD003537,OI003537,1742.4,Dairy,Rejected
ORD003538,OI003538,1108.05,Dairy,Rejected
ORD003539,OI003539,2168.5,Groceries,Completed
ORD003540,OI003540,672.99,Dairy,Completed
ORD003541,OI003541,911.73,Frozen Foods,Rejected
ORD003542,OI003542,1306.32,Fruits & Vegetables,Completed
ORD003543,OI003543,2475.34,Dairy,Completed
ORD003544,OI003544,1713.96,Household,Completed
ORD003545,OI003545,1236.52,Fruits & Vegetables,Completed
ORD003546,OI003546,2164.98,Fruits & Vegetables,Rejected
ORD003547,OI003547,1973.22,Baby Care,Completed
ORD003548,OI003548,1858.27,Beverages,Rejected
ORD003549,OI003549,1309.78,Groceries,Rejected
ORD003550,OI003550,147.19,Household,Completed
ORD003551,OI003551,2049.06,Groceries,Completed
ORD003552,OI003552,1327.17,Frozen Foods,Completed
ORD003553,OI003553,1481.88,Beverages,Completed
ORD003554,OI003554,1700.03,Groceries,Completed
ORD003555,OI003555,881.15,Frozen Foods,Completed
ORD003556,OI003556,551.04,Snacks,Completed
ORD003557,OI003557,273.17,Beverages,Completed
ORD003558,OI003558,154.95,Personal Care,Completed
ORD003559,OI003559,2416.25,Frozen Foods,Cancelled
ORD003560,OI003560,2046.13,Dairy,Completed
ORD003561,OI003561,867.37,Baby Care,Completed
ORD003562,OI003562,1973.27,Baby Care,Completed
ORD003563,OI003563,768.25,Household,Completed
ORD003564,OI003564,2298.08,Bakery,Rejected
ORD003565,OI003565,1998.46,Groceries,Completed
ORD003566,OI003566,908.84,Dairy,Rejected
ORD003567,OI003567,2401.92,Dairy,Completed
ORD003568,OI003568,1857.17,Groceries,Cancelled
ORD003569,OI003569,1700.84,Baby Care,Completed
ORD003570,OI003570,796.99,Personal Care,Completed
ORD003571,OI003571,1224.54,Frozen Foods,Completed
ORD003572,OI003572,525.2,Bakery,Cancelled
ORD003573,OI003573,2081.41,Snacks,Completed
ORD003574,OI003574,722.69,Snacks,Rejected
ORD003575,OI003575,871.54,Groceries,Completed
ORD003576,OI003576,1491.89,Bakery,Completed
ORD003577,OI003577,2236.4,Snacks,Completed
ORD003578,OI003578,647.69,Personal Care,Cancelled
ORD003579,OI003579,446.28,Baby Care,Completed
ORD003580,OI003580,855.24,Bakery,Rejected
ORD003581,OI003581,2145.0,Frozen Foods,Completed
ORD003582,OI003582,1932.28,Fruits & Vegetables,Completed
ORD003583,OI003583,498.93,Beverages,Rejected
ORD003584,OI003584,1979.14,Dairy,Completed
ORD003585,OI003585,278.87,Dairy,Completed
ORD003586,OI003586,887.31,Bakery,Completed
ORD003587,OI003587,2142.65,Fruits & Vegetables,Completed
ORD003588,OI003588,1496.0,Snacks,Completed
ORD003589,OI003589,1182.37,Dairy,Completed
ORD003590,OI003590,1416.17,Groceries,Rejected
ORD003591,OI003591,1330.19,Snacks,Cancelled
ORD003592,OI003592,557.23,Frozen Foods,Completed
ORD003593,OI003593,282.69,Frozen Foods,Completed
ORD003594,OI003594,351.36,Groceries,Rejected
ORD003595,OI003595,371.73,Dairy,Completed
ORD003596,OI003596,2358.29,Fruits & Vegetables,Rejected
ORD003597,OI003597,2169.85,Beverages,Completed
ORD003598,OI003598,584.35,Beverages,Completed
ORD003599,OI003599,368.41,Fruits & Vegetables,Completed
ORD003600,OI003600,2467.57,Baby Care,Completed
ORD003601,OI003601,2366.44,Bakery,Completed
ORD003602,OI003602,1608.49,Dairy,Completed
ORD003603,OI003603,525.84,Baby Care,Completed
ORD003604,OI003604,1272.9,Beverages,Cancelled
ORD003605,OI003605,642.85,Household,Cancelled
ORD003606,OI003606,971.98,Frozen Foods,Completed
ORD003607,OI003607,2282.49,Frozen Foods,Completed
ORD003608,OI003608,685.09,Household,Completed
ORD003609,OI003609,851.11,Baby Care,Cancelled
ORD003610,OI003610,2279.1,Frozen Foods,Completed
ORD003611,OI003611,1029.07,Baby Care,Completed
ORD003612,OI003612,1356.43,Bakery,Rejected
ORD003613,OI003613,222.39,Dairy,Completed
ORD003614,OI003614,1003.43,Fruits & Vegetables,Completed
ORD003615,OI003615,1758.68,Baby Care,Cancelled
ORD003616,OI003616,1986.85,Bakery,Completed
ORD003617,OI003617,2063.74,Snacks,Completed
ORD005599,OI005599,404.6,Beverages,Cancelled
ORD003619,OI003619,943.17,Baby Care,Cancelled
ORD003620,OI003620,1412.32,Personal Care,Completed
ORD003621,OI003621,2022.89,Snacks,Completed
ORD003622,OI003622,2488.2,Beverages,Cancelled
ORD003623,OI003623,1929.75,Household,Rejected
ORD003624,OI003624,991.16,Beverages,Completed
ORD003625,OI003625,630.55,Household,Completed
ORD003626,OI003626,934.49,Fruits & Vegetables,Completed
ORD003627,OI003627,297.91,Groceries,Completed
ORD003628,OI003628,-1321.7,Groceries,Cancelled
ORD003629,OI003629,2165.17,Household,Cancelled
ORD003630,OI003630,177.59,Dairy,Completed
ORD003631,OI003631,1559.04,Beverages,Cancelled
ORD003632,OI003632,2290.13,Personal Care,Cancelled
ORD003633,OI003633,299.88,Fruits & Vegetables,Completed
ORD003634,OI003634,1256.3,Groceries,Cancelled
ORD003635,OI003635,324.35,Household,Completed
ORD003636,OI003636,1787.55,Bakery,Rejected
ORD003637,OI003637,1336.78,Beverages,Rejected
ORD003638,OI003638,2092.56,Frozen Foods,Completed
ORD003639,OI003639,1271.95,Household,Completed
ORD003640,OI003640,1570.47,Groceries,Completed
ORD003641,OI003641,390.87,Dairy,Cancelled
ORD003642,OI003642,1552.33,Bakery,Completed
ORD003643,OI003643,280.98,Groceries,Completed
ORD003644,OI003644,1669.41,Frozen Foods,Rejected
ORD003645,OI003645,2190.8,Snacks,Cancelled
ORD003646,OI003646,725.07,Personal Care,Completed
ORD003647,OI003647,2007.79,Personal Care,Cancelled
ORD003648,OI003648,1580.38,Household,Completed
ORD003649,OI003649,966.03,Beverages,Completed
ORD003650,OI003650,2264.98,Frozen Foods,Completed
ORD003651,OI003651,254.35,Household,Completed
ORD003652,OI003652,2205.89,Beverages,Completed
ORD003653,OI003653,642.97,Groceries,Completed
ORD003654,OI003654,1872.34,Bakery,Completed
ORD003655,OI003655,2319.35,Bakery,Rejected
ORD003656,OI003656,1517.5,Snacks,Rejected
ORD003657,OI003657,1600.53,Baby Care,Completed
ORD003658,OI003658,111.99,Dairy,Completed
ORD003659,OI003659,2224.36,Snacks,Completed
ORD003660,OI003660,2329.3,Baby Care,Completed
ORD003661,OI003661,728.61,Personal Care,Completed
ORD003662,OI003662,1164.68,Personal Care,Completed
ORD003663,OI003663,579.7,Frozen Foods,Completed
ORD003664,OI003664,1118.1,Fruits & Vegetables,Rejected
ORD003665,OI003665,1071.57,Fruits & Vegetables,Completed
ORD003666,OI003666,823.97,Bakery,Cancelled
ORD003667,OI003667,2438.01,Household,Completed
ORD003668,OI003668,889.0,Personal Care,Completed
ORD003669,OI003669,1937.37,Frozen Foods,Completed
ORD003670,OI003670,2238.37,Frozen Foods,Rejected
ORD003671,OI003671,670.47,Beverages,Cancelled
ORD003672,OI003672,2248.11,Household,Completed
ORD003673,OI003673,954.59,Beverages,Completed
ORD003674,OI003674,1815.67,Dairy,Completed
ORD003675,OI003675,2471.76,Baby Care,Cancelled
ORD003676,OI003676,1818.78,Baby Care,Completed
ORD003677,OI003677,1271.73,Beverages,Cancelled
ORD003678,OI003678,419.37,Baby Care,Rejected
ORD003679,OI003679,1073.8,Groceries,Completed
ORD003680,OI003680,610.41,Beverages,Completed
ORD003681,OI003681,1112.24,Baby Care,Cancelled
ORD003682,OI003682,2467.55,Fruits & Vegetables,Completed
ORD003683,OI003683,1091.71,Dairy,Cancelled
ORD003684,OI003684,2019.53,Baby Care,Completed
ORD003685,OI003685,679.58,Bakery,Completed
ORD003686,OI003686,2476.57,Baby Care,Completed
